audit_id,article_id,date_extracted,timestamp_basis,source,headline,url,human_label,human_notes
ITC_JAN25_AUDIT_126,2fbc40e34e1f56fb6c0273e9a4b14d9f28359dc8,,gdelt_gkg_observation,bignewsnetwork.com,ITC Hotels to get listed on January 29 as part of ITC demerger,https://www.bignewsnetwork.com/news/274991663/itc-hotels-to-get-listed-on-january-29-as-part-of-itc-demerger,DIRECTLY_RELEVANT,"Direct operational earnings, demerger progress, corporate action, or stock price movement for ITC Limited."
ITC_JAN25_AUDIT_127,cd43db588c2bde5dec9b070b73a8966302b3e257,,gdelt_gkg_observation,indiatimes.com,"Stocks in news: Stocks in news: Tata Steel, Bajaj Auto, Cipla, ITC, Coal India",https://economictimes.indiatimes.com/markets/stocks/news/stocks-in-news-tata-steel-bajaj-auto-cipla-itc-coal-india/articleshow/117615514.cms,INDIRECTLY_RELEVANT,Market commentary including ITC.NS.
ITC_JAN25_AUDIT_128,6f34f4c5f0c988b7f685fd43d6fc886312f7716b,,gdelt_gkg_observation,businesstoday.in,ITC Hotels shares: Demerged biz listing on January 29; here's likely stock price,https://www.businesstoday.in/markets/stocks/story/itc-hotels-shares-demerged-biz-listing-on-january-29-heres-likely-stock-price-462204-2025-01-28,DIRECTLY_RELEVANT,"Direct operational earnings, demerger progress, corporate action, or stock price movement for ITC Limited."
ITC_JAN25_AUDIT_129,e348f8ff2945d44e3897c04a94db5f6220ea72a0,,gdelt_gkg_observation,loksatta.com,ITC Hotels Limited shares listed on the stock exchange print eco news | आयटीसी हॉटेल्सच्या शेअर्सचा भाव तीन अंकी सूर मारेल? बाजारात शेअर्सचे लिस्टिंग येत्या बुधवारी,https://www.loksatta.com/business/market/itc-hotels-limited-shares-listed-on-the-stock-exchange-print-eco-news-amy-95-4853596,DIRECTLY_RELEVANT,"Direct operational earnings, demerger progress, corporate action, or stock price movement for ITC Limited."
ITC_JAN25_AUDIT_130,97952863337898b4a05e4bf60a499aae7ea3ff41,,gdelt_gkg_observation,news18.com,"Stocks To Watch: Tata Steel, Bajaj Auto, Cipla, ITC, Coal India, Emami, And Others",https://www.news18.com/business/markets/stocks-to-watch-tata-steel-bajaj-auto-cipla-itc-coal-india-emami-and-others-9204736.html,INDIRECTLY_RELEVANT,Market commentary including ITC.NS.
ITC_JAN25_AUDIT_131,71013202ebab3b9133119bf16f942cdcd8ba64db,,gdelt_gkg_observation,indiatimes.com,ITC shares in focus as ITC Hotels set to list on stock exchanges tomorrow,https://economictimes.indiatimes.com/markets/stocks/news/itc-shares-in-focus-as-itc-hotels-set-to-list-on-stock-exchanges-tomorrow/articleshow/117616859.cms,DIRECTLY_RELEVANT,"Direct operational earnings, demerger progress, corporate action, or stock price movement for ITC Limited."
ITC_JAN25_AUDIT_132,a98406a3be3fe1eab3f5f2050fafaaaab884ef0a,,gdelt_gkg_observation,newkerala.com,ITC Hotels Spin-Off: New Stock Listing Revealed,https://www.newkerala.com/news/o/itc-hotels-get-listed-january-29-part-itc-demerger-115,DIRECTLY_RELEVANT,"Direct operational earnings, demerger progress, corporate action, or stock price movement for ITC Limited."
ITC_JAN25_AUDIT_133,bbfd10eb1797037648bb2afea6253595dcd3cc49,,gdelt_gkg_observation,indiatimes.com,ITC Hotels shares to list on Wednesday. Here's what to expect,https://economictimes.indiatimes.com/markets/stocks/news/itc-hotels-shares-to-list-on-wednesday-heres-what-to-expect/articleshow/117627751.cms,DIRECTLY_RELEVANT,"Direct operational earnings, demerger progress, corporate action, or stock price movement for ITC Limited."
ITC_JAN25_AUDIT_134,e45bc700d72b125e9f6f0ae5583716bbea89e567,,gdelt_gkg_observation,thehindubusinessline.com,ITC corrects cost allocation figure in hotels business demerger,https://www.thehindubusinessline.com/markets/stock-markets/itc-corrects-cost-allocation-figure-in-hotels-business-demerger/article69149807.ece,DIRECTLY_RELEVANT,Direct operational performance or securities action of ITC.
ITC_JAN25_AUDIT_135,d6e2087f116983866d97a359707b65a9d259eaf0,,gdelt_gkg_observation,thehindubusinessline.com,"NSE/BSE, Top Gainers & Top Losers Today 28 Jan 2025: Bajaj Finance, Axis Bank, Bajaj Finserv, HDFC Bank, Tata Motors, Sun Pharmaceutical Industries, Larsen & Toubro (L&T), NTPC, Power Grid Corporation of India, ITC.",https://www.thehindubusinessline.com/markets/stock-markets/bajaj-finance-leads-gains-as-banking-stocks-drive-recovery/article69150584.ece,INDIRECTLY_RELEVANT,Indirect corporate/market mention.
ITC_JAN25_AUDIT_136,1b14b97bb138943d8b1663e153b1720a956937e4,,gdelt_gkg_observation,sharemanthan.in,ITC Ltd Latest News: पोर्टफोलियो में विविधता के लिए कोटक में कर सकते हैं निवेश,https://www.sharemanthan.in/462-advice/77238-market-outlook-itc-shares-shomesh-kumar-views-20250128,INDIRECTLY_RELEVANT,Indirect corporate/market mention.
ITC_JAN25_AUDIT_137,3ab75d003baa58bb57abf36d3c6a8addc5d802d0,,gdelt_gkg_observation,news18.com,"ITC Hotels Shares To List Today: Know Listing Price, Other Key Points For Investors",https://www.news18.com/business/markets/itc-hotels-shares-to-list-today-know-listing-price-other-key-points-for-investors-9206040.html,DIRECTLY_RELEVANT,"Direct operational earnings, demerger progress, corporate action, or stock price movement for ITC Limited."
ITC_JAN25_AUDIT_138,a6b0308d0903372af141c8abe332265e35494a24,,gdelt_gkg_observation,financialexpress.com,"Stocks To Watch: ITC Hotels, Indian Oil Corp, JSW Energy, Nandan Denim, Arvind, Colgate Palolive, Hindustan Zinc, IIFL Finance, Suzlon Energy, Bajaj Auto - Market News",https://www.financialexpress.com/market/stocks-to-watch-itc-hotels-indian-oil-corp-jsw-energy-nandan-denim-arvind-colgate-palmolive-hindustan-zinc-iifl-finance-suzlon-energy-bajaj-auto-3729447,INDIRECTLY_RELEVANT,Multi-stock market overview / basket analysis mentioning ITC.NS.
ITC_JAN25_AUDIT_139,fe4c00bf273106fb3b7e91ef07500a4279199d73,,gdelt_gkg_observation,financialexpress.com,"ITC Hotels share price live updates: ITC Hotels to list on NSE, BSE; check listing price, other details here",https://www.financialexpress.com/market/itc-hotels-share-price-live-updates-itc-hotels-to-list-on-nse-bse-check-listing-price-other-details-here-3729539,DIRECTLY_RELEVANT,"Direct operational earnings, demerger progress, corporate action, or stock price movement for ITC Limited."
ITC_JAN25_AUDIT_140,bd2d6b4bb05a0b518cf32c7b845e8094179d19b3,,gdelt_gkg_observation,indiatimes.com,ITC Hotels Share Price Live: ITC Hotels shares list at Rs 188 on BSE and Rs 180 on NSE,https://economictimes.indiatimes.com/markets/stocks/live-blog/itc-hotels-share-price-live-updates-nse-bse-itc-stock-demerger-news-today-target-expectations-date-and-time-29-january-2025/liveblog/117666871.cms,DIRECTLY_RELEVANT,"Direct operational earnings, demerger progress, corporate action, or stock price movement for ITC Limited."
ITC_JAN25_AUDIT_141,08d9099e8311f03080fcfc8318437634dc627615,,gdelt_gkg_observation,indiatimes.com,suzlon energy: Stocks to buy today: Jefferies remains bullish on ITC ahead of Budget 2025; Morgan Stanley sees 40% upside in Suzlon,https://economictimes.indiatimes.com/markets/stocks/news/stocks-to-buy-today-jefferies-remains-bullish-on-itc-ahead-of-budget-2025-morgan-stanley-sees-40-upside-in-suzlon/articleshow/117667659.cms,DIRECTLY_RELEVANT,"Direct operational earnings, demerger progress, corporate action, or stock price movement for ITC Limited."
ITC_JAN25_AUDIT_142,68746d877fe0c5011cb0ead58a2658b31af8ca13,,gdelt_gkg_observation,indiatimes.com,"ITC Hotels shares to debut on stock exchanges today, listing price expected between Rs 140-175",https://economictimes.indiatimes.com/markets/stocks/news/itc-hotels-shares-to-debut-on-stock-exchanges-today-listing-price-expected-between-rs-140-175/articleshow/117667311.cms,DIRECTLY_RELEVANT,"Direct operational earnings, demerger progress, corporate action, or stock price movement for ITC Limited."
ITC_JAN25_AUDIT_143,fa8f0c521545c55a45824ba95e70fc76a0824eb0,,gdelt_gkg_observation,moneycontrol.com,"ITC Hotels shares list at 30% discount on NSE, stock debuts at Rs 180 after demerger",https://www.moneycontrol.com/news/business/itc-hotels-shares-listing-stock-settles-with-30-discount-to-implied-price-at-rs-180-on-nse-12922230.html,DIRECTLY_RELEVANT,"Direct operational earnings, demerger progress, corporate action, or stock price movement for ITC Limited."
ITC_JAN25_AUDIT_144,475cf0096c6b4abd6617e0c08af4c8271f31f3fc,,gdelt_gkg_observation,hindustantimes.com,"ITC Hotels to list on BSE, NSE today | Check details",https://www.hindustantimes.com/business/itc-hotels-to-list-on-bse-nse-today-check-details-101738117940145.html,DIRECTLY_RELEVANT,"Direct operational earnings, demerger progress, corporate action, or stock price movement for ITC Limited."
ITC_JAN25_AUDIT_145,1389e5d32f72c5ba54fb8607afe6d00e2676061b,,gdelt_gkg_observation,businesstoday.in,"ITC Hotels shares list at Rs 188 on BSE, Rs 180 on NSE; key details",https://www.businesstoday.in/markets/stocks/story/itc-hotels-shares-list-at-rs-188-on-bse-rs-180-on-nse-key-details-462368-2025-01-29,DIRECTLY_RELEVANT,"Direct operational earnings, demerger progress, corporate action, or stock price movement for ITC Limited."
ITC_JAN25_AUDIT_146,8bf9da44570518f0fee5a1fb890f6689104dfa7e,,gdelt_gkg_observation,businesstoday.in,"ITC Hotels stock listing today: Likely listing price; Indian Hotels, EIH comparison & more",https://www.businesstoday.in/markets/stocks/story/itc-hotels-stock-listing-today-likely-listing-price-indian-hotels-eih-comparison-more-462354-2025-01-29,DIRECTLY_RELEVANT,"Direct operational earnings, demerger progress, corporate action, or stock price movement for ITC Limited."
ITC_JAN25_AUDIT_147,e2ad31e7fdb049a4137b5f161cdd1fe3e6ab9bea,,gdelt_gkg_observation,marketscreener.com,India's ITC Hotels slips in trading debut after spin-off,https://www.marketscreener.com/quote/stock/ITC-LIMITED-9743470/news/India-s-ITC-Hotels-slips-in-trading-debut-after-spin-off-48895947,DIRECTLY_RELEVANT,"Direct operational earnings, demerger progress, corporate action, or stock price movement for ITC Limited."
ITC_JAN25_AUDIT_148,1a6f4da6f06ba55abdd16cb12e36d6c5140cc888,,gdelt_gkg_observation,news18.com,"ITC Hotels Lists At 31% Discount: Price Opens At 182 Per Share On NSE, Rs 188 On BSE",https://www.news18.com/business/markets/itc-hotels-lists-at-182-per-share-on-nse-rs-188-on-bse-9206284.html,DIRECTLY_RELEVANT,"Direct operational earnings, demerger progress, corporate action, or stock price movement for ITC Limited."
ITC_JAN25_AUDIT_149,463fcbb52fdbbcb25a4fa85250589dc182148997,,gdelt_gkg_observation,moneycontrol.com,किस भाव पर होगी ITC Hotels की एंट्री? क्या शेयर बनेगा Sensex-Nifty का हिस्सा?,https://hindi.moneycontrol.com/news/markets/at-what-price-itc-hotels-may-list-on-nse-bse-today-after-itc-demerger-1953767.html,DIRECTLY_RELEVANT,"Direct operational earnings, demerger progress, corporate action, or stock price movement for ITC Limited."
ITC_JAN25_AUDIT_150,b139aea031a06174edb27db23572d1370ef4fa63,,gdelt_gkg_observation,prabhatkhabar.com,"Itc Hotel Share Price: 31% गिरावट के साथ NSE पर लिस्टेड, शुरुआती कीमत 180 रुपये",https://www.prabhatkhabar.com/business/itc-hotel-share-price-listed-on-nse-with-31-percent-drop-opening-at-180,DIRECTLY_RELEVANT,Direct operational performance or securities action of ITC.
ITC_JAN25_AUDIT_151,bd47ecb933ba9bd225be2779a16cf5ede99ee394,,gdelt_gkg_observation,financialexpress.com,ITC Hotels lists at Rs 188 on BSE - Listing price 7.5% higher than popular estimates - Market News,https://www.financialexpress.com/market/itc-hotels-lists-at-rs-188-on-bse-listing-price-7-5-higher-than-popular-estimates-3729582,DIRECTLY_RELEVANT,"Direct operational earnings, demerger progress, corporate action, or stock price movement for ITC Limited."
ITC_JAN25_AUDIT_152,4d4ceef9875f14e566d3d1e8ca4634e6af539f0d,,gdelt_gkg_observation,bhaskar.com,Denta Water IPO Listing Share Price 2025 Update | BSE NSE | डेंटा वाटर का शेयर 11% ऊपर ₹325 पर लिस्ट: इश्यू प्राइस ₹294 था; ITC होटल्स का शेयर 30% डिस्काउंट पर लिस्ट,https://www.bhaskar.com/business/news/denta-water-ipo-listing-share-price-2025-update-bse-nse-134376344.html,INDIRECTLY_RELEVANT,Indirect corporate/market mention.
ITC_JAN25_AUDIT_153,0710682a8638c4b2f42c34d90d431ddb3234e536,,gdelt_gkg_observation,indiatimes.com,"ITC Hotels debuts on D-Street; shares list at Rs 188 on BSE at Rs 39,000 crore market cap",https://timesofindia.indiatimes.com/business/india-business/itc-hotels-debuts-on-d-street-shares-list-at-rs-188-on-bse-at-rs-39000-crore-market-cap/articleshow/117671726.cms,DIRECTLY_RELEVANT,"Direct operational earnings, demerger progress, corporate action, or stock price movement for ITC Limited."
ITC_JAN25_AUDIT_154,9c3f370745d203f859db0016ecff5812362f3110,,gdelt_gkg_observation,indiatimes.com,ITC demerger news: ITC Hotels' demerger marks new era of stakeholder value creation: Sanjiv Puri,https://economictimes.indiatimes.com/markets/expert-view/itc-hotels-demerger-marks-new-era-of-stakeholder-value-creation-sanjiv-puri/articleshow/117673106.cms,DIRECTLY_RELEVANT,"Direct operational earnings, demerger progress, corporate action, or stock price movement for ITC Limited."
ITC_JAN25_AUDIT_155,fbf363ec771f20719d566d8d41d0c7eb31d5971f,,gdelt_gkg_observation,indiatimes.com,"ITC Hotels shares fall 5% after listing. Should you buy, sell or hold?",https://economictimes.indiatimes.com/markets/stocks/news/itc-hotels-shares-fall-5-after-listing-should-you-buy-sell-or-hold/articleshow/117673247.cms,DIRECTLY_RELEVANT,"Direct operational earnings, demerger progress, corporate action, or stock price movement for ITC Limited."
ITC_JAN25_AUDIT_156,287f4a550b92c10fb59ff1fec7d573303926534c,,gdelt_gkg_observation,vccircle.com,"ITC Hotels slips in trading debut, valued at $4.2 bn",https://www.vccircle.com/itchotels-slips-in-trading-debut-valued-at-4-2-bn,DIRECTLY_RELEVANT,"Direct operational earnings, demerger progress, corporate action, or stock price movement for ITC Limited."
ITC_JAN25_AUDIT_157,05ded714f7059b99cf123568f55060182671d543,,gdelt_gkg_observation,thehindubusinessline.com,"ITC Hotels debuts at ₹180, slips 2.4% in early trade - The Hindu BusinessLine",https://www.thehindubusinessline.com/markets/stock-markets/itc-hotels-debuts-at-180-slips-24-in-early-trade/article69153655.ece,DIRECTLY_RELEVANT,"Direct operational earnings, demerger progress, corporate action, or stock price movement for ITC Limited."
ITC_JAN25_AUDIT_158,f4232e539b6e235fb90f8288b65810b3901f44e1,,gdelt_gkg_observation,business-standard.com,"ITC Hotels listing today: आईटीसी होटल्स का बाजार में डेब्यू, शेयर लिस्टिंग के बाद 5% कमजोर - itc hotels listing today itc hotels debuts in market stock weaker by 5 after listing",https://hindi.business-standard.com/markets/itc-hotels-listing-today-itc-hotels-debuts-in-market-stock-weaker-by-5-after-listing,DIRECTLY_RELEVANT,"Direct operational earnings, demerger progress, corporate action, or stock price movement for ITC Limited."
ITC_JAN25_AUDIT_159,02b0aebfb486338e85c8d61a5d7b1cc2a2511563,,gdelt_gkg_observation,rediff.com,"ITC Hotels lists at Rs 188 on BSE, Rs 180 on NSE",https://www.rediff.com/business/report/itc-hotels-lists-at-rs-188-on-bse-rs-180-on-nse/20250129.htm,DIRECTLY_RELEVANT,"Direct operational earnings, demerger progress, corporate action, or stock price movement for ITC Limited."
ITC_JAN25_AUDIT_160,36f8c5839c40d3659354087bbdca6b3168f54003,,gdelt_gkg_observation,punjabkesari.in,"ITC Hotels की कमजोर लिस्टिंग, 30% डिस्काउंट पर खुले शेयर, निवेशकों को तगड़ा नुकसान - weak listing of itc hotels shares opened at 30 discount",https://www.punjabkesari.in/business/news/weak-listing-of-itc-hotels-shares-opened-at-30-discount-2096731,DIRECTLY_RELEVANT,"Direct operational earnings, demerger progress, corporate action, or stock price movement for ITC Limited."
ITC_JAN25_AUDIT_161,4fc88ecf17fe989e525c03f49e3804be7d4f4fa7,,gdelt_gkg_observation,bhaskar.com,"Denta Water shares listed at ₹325, up 11% | डेंटा वॉटर शेअर्स ₹325 वर लिस्ट, 11% वाढ: इश्यूची किंमत ₹294 होती; ITC हॉटेल्सचे शेअर्स 30% डिस्काउंटवर सूचीबद्ध",https://divyamarathi.bhaskar.com/business/ipo-update/news/denta-water-shares-listed-at-325-up-11-134376883.html,DIRECTLY_RELEVANT,Direct operational performance or securities action of ITC.
ITC_JAN25_AUDIT_162,d8e56711c51f26f754b2aaa6b0794ac165ae79c9,,gdelt_gkg_observation,theweek.in,ITC Hotels demerger: Shares hit 5 pc lower circuit limit after opening at Rs 188,https://www.theweek.in/news/biz-tech/2025/01/29/itc-hotels-demerger-shares-hit-5-pc-lower-circuit-limit-after-opening-at-rs-188.html,DIRECTLY_RELEVANT,"Direct operational earnings, demerger progress, corporate action, or stock price movement for ITC Limited."
ITC_JAN25_AUDIT_163,13f5bec0f5e974107a136fab3f22b2a57c17aae9,,gdelt_gkg_observation,dailypioneer.com,ITC Hotels lists on stock exchanges,https://www.dailypioneer.com/2025/trending-news/itc-hotels-lists-on-stock-exchanges.html,DIRECTLY_RELEVANT,"Direct operational earnings, demerger progress, corporate action, or stock price movement for ITC Limited."
ITC_JAN25_AUDIT_164,f383933e840275585d91677022cdaf544a12fca7,,gdelt_gkg_observation,indiatimes.com,ITC Hotels' shares get listed on stock exchanges,https://economictimes.indiatimes.com/markets/stocks/news/itc-hotels-shares-get-listed-on-stock-exchanges/articleshow/117689781.cms,DIRECTLY_RELEVANT,"Direct operational earnings, demerger progress, corporate action, or stock price movement for ITC Limited."
ITC_JAN25_AUDIT_165,9240f5bd5e101e1952925ff66b63a679804ab62e,,gdelt_gkg_observation,thehindubusinessline.com,ITC Hotels shares slip on debut; Puri sees bright growth prospects,https://www.thehindubusinessline.com/markets/itc-hotels-shares-slip-on-debut-puri-sees-bright-growth-prospects/article69154267.ece,DIRECTLY_RELEVANT,"Direct operational earnings, demerger progress, corporate action, or stock price movement for ITC Limited."
ITC_JAN25_AUDIT_166,a61838824aa7cb617831f2d7c27f9b1549aaf93a,,gdelt_gkg_observation,thehindubusinessline.com,"NSE/BSE, Top Gainers & Top Losers Today 29 Jan 2025: Zomato, Tata Motors, Infosys, ITC, ITC Hotels",https://www.thehindubusinessline.com/markets/stock-markets/nse-bse-stock-market-top-gainers-top-losers-today-zomato-tatamotors-inf-itc-itchotels-29-jan-2025/article69154655.ece,DIRECTLY_RELEVANT,"Direct operational earnings, demerger progress, corporate action, or stock price movement for ITC Limited."
ITC_JAN25_AUDIT_167,d531f624a458fb3fd617acbc933f7001e7df2e36,,gdelt_gkg_observation,indiatimes.com,"ITC Hotels: ITC Hotels list on stock exchange, close 5% lower on BSE",https://timesofindia.indiatimes.com/business/india-business/itc-hotels-list-on-stock-exchange-close-5-lower-on-bse/articleshow/117693522.cms,DIRECTLY_RELEVANT,"Direct operational earnings, demerger progress, corporate action, or stock price movement for ITC Limited."
ITC_JAN25_AUDIT_168,001771960e44dee239775283a178f003117b9bad,,gdelt_gkg_observation,indiatimes.com,"ITC Hotels Ltd charts robust growth plan, listed on stock exchanges",https://timesofindia.indiatimes.com/business/india-business/itc-hotels-ltd-charts-robust-growth-plan-listed-on-stock-exchanges/articleshow/117699159.cms,DIRECTLY_RELEVANT,"Direct operational earnings, demerger progress, corporate action, or stock price movement for ITC Limited."
ITC_JAN25_AUDIT_169,a99b616418401b2418c678cf00b016bbf0988a24,,gdelt_gkg_observation,indiatimes.com,ITC Hotels shares fall 5% on day 2 of trading; analysts see long-term upside,https://economictimes.indiatimes.com/markets/stocks/news/itc-hotels-shares-fall-5-on-day-2-of-trading-analysts-see-long-term-upside/articleshow/117722905.cms,DIRECTLY_RELEVANT,"Direct operational earnings, demerger progress, corporate action, or stock price movement for ITC Limited."
ITC_JAN25_AUDIT_170,69d90a549e35d99ca6462956080ca261aa1af430,,gdelt_gkg_observation,moneycontrol.com,ITC Hotels: Should investors check into the stock to play the hotel theme?,https://www.moneycontrol.com/news/business/stocks/itc-hotels-should-investors-check-into-the-stock-to-play-the-hotel-theme-12923728.html,DIRECTLY_RELEVANT,"Direct operational earnings, demerger progress, corporate action, or stock price movement for ITC Limited."
ITC_JAN25_AUDIT_171,0b4b0179bf2f0cf3bc96c167512c82017a3d27bc,,gdelt_gkg_observation,financialexpress.com,ITC Hotels shares fall 5% for second consecutive day,https://www.financialexpress.com/market/itc-hotels-shares-fall-5-for-second-consecutive-day-3731062,DIRECTLY_RELEVANT,"Direct operational earnings, demerger progress, corporate action, or stock price movement for ITC Limited."
ITC_JAN25_AUDIT_172,df20ac2229feb43208fd10908bb1436ce2f11c6f,,gdelt_gkg_observation,rttnews.com,"Sensex, Nifty End Higher For Third Day; Tata Motors And ITC Hotels Tumble",https://www.rttnews.com/story.aspx?Id=3507455,DIRECTLY_RELEVANT,"Direct operational earnings, demerger progress, corporate action, or stock price movement for ITC Limited."
ITC_JAN25_AUDIT_173,927c51e02054e85255a780cfc370aff96fdb3c94,,gdelt_gkg_observation,rttnews.com,"Sensex, Nifty End Higher For Third Day; Tata Motors And ITC Hotels Tumble",https://www.rttnews.com/3507455/sensex-nifty-end-higher-for-third-day-tata-motors-and-itc-hotels-tumble.aspx,DIRECTLY_RELEVANT,"Direct operational earnings, demerger progress, corporate action, or stock price movement for ITC Limited."
ITC_JAN25_AUDIT_174,3da8e777f1053dde834cbbb517f72aa8b1a8831e,,gdelt_gkg_observation,thehindubusinessline.com,"NSE/BSE, Top Gainers & Top Losers Today 30 Jan 2025: Bharti Airtel, Power Grid, Bajaj Finance Lead Gains; Tata Motors, ITC Hotels Decline",https://www.thehindubusinessline.com/markets/stock-markets/nse-bse-stock-market-top-gainers-top-losers-today-bharti-airtel-power-grid-bajaj-finance-30-jan-2025/article69159411.ece,DIRECTLY_RELEVANT,"Direct operational earnings, demerger progress, corporate action, or stock price movement for ITC Limited."
ITC_JAN25_AUDIT_175,ef1c248cb7ff8b5c02424f94ab7d8edfb31626ca,,gdelt_gkg_observation,indiatimes.com,"Sensex Today | Stock Market LIVE Updates: Sensex rises over 400 pts, Nifty above 23,350; L&T gains 4%, ITC Hotels falls 5%",https://economictimes.indiatimes.com/markets/stocks/live-blog/bse-sensex-today-live-nifty-stock-market-updates-31-january-2025/liveblog/117764365.cms,INDIRECTLY_RELEVANT,Multi-stock market overview / basket analysis mentioning ITC.NS.
ITC_JAN25_AUDIT_176,5fb821699f3294316f7ba2eed8198d12d1095bf6,,gdelt_gkg_observation,thehindubusinessline.com,"NSE/BSE Top Gainers & Top Losers Today 31 Jan 2025: L&T, Nestle, IndusInd Bank surge; ITC Hotels, Bharti Airtel decline",https://www.thehindubusinessline.com/markets/stock-markets/nse-bse-stock-market-top-gainers-top-losers-today-lt-nestle-indusind-titan-tatamotors-31-jan-2025/article69163932.ece,DIRECTLY_RELEVANT,"Direct operational earnings, demerger progress, corporate action, or stock price movement for ITC Limited."
