gkg_record_id,date,source,url,headline,human_label,notes
20240417170000-1067,20240417170000,webindia123.com,https://news.webindia123.com/news/Articles/Business/20240417/4188691.html,"Paytm accelerates user migration to PSP Banks with NPCI approval: Axis Bank, HDFC, SBI, YES Bank operational on TPAP",DIRECTLY_RELEVANT,Prominent Axis Bank parent mention
20240417173000-19,20240417173000,aninews.in,https://aninews.in/news/business/paytm-accelerates-user-migration-to-psp-banks-with-npci-approval-axis-bank-hdfc-sbi-yes-bank-operational-on-tpap20240417200420/,"Paytm accelerates user migration to PSP Banks with NPCI approval: Axis Bank, HDFC, SBI, YES Bank operational on TPAP",DIRECTLY_RELEVANT,Prominent Axis Bank parent mention
20240417180000-1127,20240417180000,india.com,https://www.india.com/business/paytm-starts-user-migration-to-new-upi-ids-and-how-it-will-affect-you-read-inside-6867259/,Paytm Starts User Migration To New UPI IDS And How It Will Affect You? Read Inside,NOT_RELEVANT,V2Organizations-only match
20240417194500-1951,20240417194500,indiatimes.com,https://timesofindia.indiatimes.com/technology/tech-news/paytm-accelerates-user-migration-to-psp-banks-axis-bank-hdfc-sbi-and-yes-bank-after-npci-approval-what-this-change-means/articleshow/109382350.cms,"Paytm accelerates user migration to PSP Banks -- Axis Bank, HDFC, SBI and YES Bank -- after NPCI approval: What this change means",DIRECTLY_RELEVANT,Prominent Axis Bank parent mention
20240417200000-T9,20240417200000,amarujala.com,https://www.amarujala.com/business/banking-beema/paytm-accelerates-user-migration-to-psp-banks-with-npci-approval-2024-04-17,"Paytm Accelerates User Migration To Psp Banks With Npci Approval - Amar Ujala Hindi News Live - Paytm:पेटीएम को एनपीसीआई से मिली जरूरी मंजूरी, @paytm हैंडल वाले यूजर्स का दूसरे बैंकों में माइग्रेशन शुरू",NOT_RELEVANT,V2Organizations-only match
20240417203000-644,20240417203000,indiatimes.com,https://timesofindia.indiatimes.com/technology/tech-news/paytm-starts-user-migration-to-new-upi-ids-here-is-what-it-means-for-you/articleshow/109382599.cms,Paytm starts user migration to new UPI IDs; here is what it means for you,NOT_RELEVANT,V2Organizations-only match
20240417204500-1426,20240417204500,indiablooms.com,https://www.indiablooms.com/finance-details/20278/paytm-starts-migrating-its-users-to-psp-banks.html,Paytm starts migrating its users to PSP banks | Indiablooms - First Portal on Digital News Management,NOT_RELEVANT,V2Organizations-only match
20240417211500-1373,20240417211500,timesnownews.com,https://www.timesnownews.com/business-economy/big-news-for-paytm-upi-users-company-starts-transferring-paytm-handles-to-other-banks-article-109379706,Big News For Paytm UPI Users! | Business News,NOT_RELEVANT,V2Organizations-only match
20240417213000-287,20240417213000,easternmirrornagaland.com,https://easternmirrornagaland.com/paytm-accelerates-user-migration-to-psp-banks-with-npci-approval/,Paytm Accelerates User Migration To PSP Banks With NPCI Approval,NOT_RELEVANT,V2Organizations-only match
20240418023000-656,20240418023000,yourstory.com,https://yourstory.com:443/2024/04/allens-ai-route-to-education-fractal-analytics-to-go-for-ipo,ALLEN's AI route to education; Fractal Analytics to go for IPO,NOT_RELEVANT,V2Organizations-only match
20240418031500-95,20240418031500,financialexpress.com,https://www.financialexpress.com/business/banking-finance-paytm-gets-npci-nod-for-user-migration-to-new-upi-ids-3460364/,Paytm gets NPCI nod for user migration to new UPI IDs,NOT_RELEVANT,V2Organizations-only match
20240418033000-T1803,20240418033000,pardaphash.com,https://hindi.pardaphash.com/paytm-gets-necessary-approval-from-npci-migration-of-users-to-other-banks-begins/,"Paytm को NPCI से मिली जरूरी मंजूरी, यूजर्स का दूसरे बैंकों में माइग्रेशन शुरू",NOT_RELEVANT,V2Organizations-only match
20240418043000-T1326,20240418043000,jagran.com,https://www.jagran.com/markets/stock-update-share-market-open-today-18-april-2024-sensex-jumped-260-points-and-nifty-above-22200-level-23699344.html,"Share Market Open: रामनवमी के बाद हरे निशान पर खुला बाजार, सेंसेक्स 260 अंक उछला और निफ्टी 22,200 स्तर से ऊपर - Share Market Open Today 18 April 2024 Sensex jumped 260 points and Nifty above 22, 200 level",NOT_RELEVANT,V2Organizations-only match
20240418043000-T1312,20240418043000,moneycontrol.com,https://hindi.moneycontrol.com/news/markets/buzzing-stocks-in-news-from-infosys-to-paytm-and-vodafone-idea-these-10-shares-are-making-headlines-today-1895395.html,"Buzzing Stocks: पेटीएम से लेकर वोडाफोन आइडिया तक, आज इन 10 शेयरों पर निवेशक रखें नजर",NOT_RELEVANT,V2Organizations-only match
20240418043000-T1369,20240418043000,moneycontrol.com,https://hindi.moneycontrol.com/news/your-money/consumer-news/paytm-starts-migrating-customers-to-new-upi-ids-1895374.html,"Paytm यूजर्स की अब बनेगी नई यूपीआई आईडी, इन चार बैंकों पर फटाफट शिफ्ट करने का प्रोसेस शुरू",NOT_RELEVANT,V2Organizations-only match
20240418043000-T1390,20240418043000,moneycontrol.com,https://hindi.moneycontrol.com/news/markets/stock-market-opening-bell-sensex-nifty-jumps-investors-gains-2-82-lakh-crore-rupees-smallcap-midcap-1895392.html,"तीन दिनों की गिरावट ने बढ़ाई खरीदारी, Sensex-Nifty ग्रीन, ₹2.82 लाख करोड़ बढ़ी निवेशकों की दौलत",NOT_RELEVANT,V2Organizations-only match
20240418043000-T1396,20240418043000,moneycontrol.com,https://hindi.moneycontrol.com/news/your-money/hdfc-bank-vs-icici-bank-vs-axis-bank-fd-rates-on-investment-axis-bank-offering-best-interest-on-fixed-deposit-1895384.html,"HDFC Vs ICICI Vs Axis Bank: एक्सिस बैंक दे रहा है 7.85% का इंटरेस्ट, चेक कर तीनों प्राइवेट बैंकों का एफडी पर ब्याज",NOT_RELEVANT,Formulaic peer comparison table
20240418044500-330,20240418044500,indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/ril-banks-drive-sensex-300-points-higher-nifty-above-22250-infy-in-focus/articleshow/109389310.cms,"sensex news: RIL, banks drive Sensex 300 points higher, Nifty above 22,250; Infy in focus",NOT_RELEVANT,V2Organizations-only match
20240418044500-273,20240418044500,indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/recos/buy-axis-bank-target-price-rs-1400-bnp-paribas-securities/articleshow/109389582.cms,"Axis Bank stocks: Buy Axis Bank, target price Rs 1400: BNP Paribas Securities",DIRECTLY_RELEVANT,Stock/analyst coverage
20240418044500-481,20240418044500,moneycontrol.com,https://www.moneycontrol.com/news/business/stocks/paytm-gains-2-on-starting-customer-migration-to-psp-banks-12663221.html,Paytm gains 2% on starting customer migration to PSP banks,NOT_RELEVANT,V2Organizations-only match
20240418050000-855,20240418050000,rttnews.com,https://www.rttnews.com/3439688/sensex-nifty-see-modest-gains-in-early-trade.aspx,"Sensex, Nifty See Modest Gains In Early Trade",NOT_RELEVANT,V2Organizations-only match
20240418051500-124,20240418051500,freepressjournal.in,https://www.freepressjournal.in/business/markets-emerges-from-red-sea-indices-bounce-back-open-in-green,"Markets Emerges From Red Sea: Indices Bounce Back, Open In Green",NOT_RELEVANT,V2Organizations-only match
20240418051500-1034,20240418051500,bignewsnetwork.com,https://www.bignewsnetwork.com/news/274283382/stock-market-opens-on-positive-note-sensex-nifty-begin-trading-day-with-gains,Stock market opens on positive note: Sensex-Nifty begin trading day with gains,NOT_RELEVANT,V2Organizations-only match
20240418053000-488,20240418053000,indiainfoline.com,https://www.indiainfoline.com/news/markets/top-10-stocks-for-today-18th-april-2024,Top 10 stocks for today – 18th April 2024,NOT_RELEVANT,V2Organizations-only match
20240418053000-952,20240418053000,thehindu.com,https://www.thehindu.com/business/markets/sensex-updates-on-aprl-18-2024/article68078528.ece,Stock Market Today: Markets rebound in early trade after three days of decline,NOT_RELEVANT,V2Organizations-only match
20240418054500-318,20240418054500,indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/share-market-update-most-active-stocks-of-the-day-in-terms-of-total-traded-value/articleshow/109391288.cms,active stocks: Share market update: Most active stocks of the day in terms of total traded value,NOT_RELEVANT,V2Organizations-only match
20240418054500-651,20240418054500,indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-fertilisers-stocks-down-as-market-rises/articleshow/109390868.cms,Stock Market Sectors: Stock market update: Fertilisers stocks down as market rises,NOT_RELEVANT,V2Organizations-only match
20240418054500-542,20240418054500,indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-mining-stocks-up-as-market-rises/articleshow/109391176.cms,Stock Market Sectors: Stock market update: Mining stocks up as market rises,NOT_RELEVANT,V2Organizations-only match
20240418054500-274,20240418054500,indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-power-stocks-up-as-market-rises/articleshow/109391429.cms,Stock Market Sectors: Stock market update: Power stocks up as market rises,NOT_RELEVANT,V2Organizations-only match
20240418054500-589,20240418054500,indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-stocks-that-hit-52-week-lows-on-nse/articleshow/109390691.cms,52 week high stocks: Stock market update: Stocks that hit 52-week lows on NSE,NOT_RELEVANT,V2Organizations-only match
20240418054500-1078,20240418054500,latestly.com,https://www.latestly.com/agency-news/business-news-stock-market-opens-on-positive-note-sensex-nifty-begin-trading-day-with-gains-5902186.html,"Stock Market Today: Markets Open on Positive Note With Notable Upward Trajectory After Ram Navami Holiday; Sensex Surge by 291.27 Points, Nifty by 102.75 Points",NOT_RELEVANT,V2Organizations-only match
20240418060000-1143,20240418060000,theweek.in,https://www.theweek.in/news/biz-tech/2024/04/18/markets-rebound-in-early-trade-after-three-days-of-decline.html,Markets rebound in early trade after three days of decline,NOT_RELEVANT,V2Organizations-only match
20240418060000-1194,20240418060000,india.com,https://zeenews.india.com/markets/markets-rebound-in-early-trade-after-three-days-of-decline-2741379.html,Markets Rebound In Early Trade After Three Days Of Decline,NOT_RELEVANT,V2Organizations-only match
20240418061500-153,20240418061500,indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/share-market-update-most-active-stocks-on-d-street-today-in-terms-of-volume/articleshow/109392107.cms,share market: Share market update: Most active stocks on D-Street today in terms of volume,NOT_RELEVANT,V2Organizations-only match
20240418061500-402,20240418061500,indianexpress.com,https://indianexpress.com/article/business/market/sensex-nifty-rebound-in-early-trade-after-three-sessions-of-decline-9277019/,"Sensex, Nifty rebound in early trade after three sessions of decline",NOT_RELEVANT,V2Organizations-only match
20240418061500-T626,20240418061500,prabhasakshi.com,https://www.prabhasakshi.com/business/stock-market-opening-stock-market-is-on-green-marksensex-crosses-73100-nifty-crosses-2000,"Stock Market Opening: हरे निशान पर कारोबार कर रहा शेयर बाजार, सेंसेक्स 73,100 के पार निफ्टी 2000 से अधिक",NOT_RELEVANT,V2Organizations-only match
20240418063000-T1765,20240418063000,indiatimes.com,https://navbharattimes.indiatimes.com/tech/gadgets-news/paytm-upi-ids-change-npci-to-new-bank-for-upi-payment/articleshow/109390656.cms,"Paytm ऐप करते हैं यूज, तो बदलनी होगी UPI आईडी, जानें कैसे? वरना उठाएंगे नुकसान",NOT_RELEVANT,V2Organizations-only match
20240418063000-T1769,20240418063000,indiatimes.com,https://navbharattimes.indiatimes.com/auto/car-bikes/car-loan-interest-rate-comparison-for-all-banks-like-sbi-hdfc-icici-canera-yes-bank/articleshow/109391242.cms,"Car Loan Interest Rates 2024,कार लोन लेने वाले हैं तो पहले भारत के प्रमुख सरकारी और प्राइवेट बैंकों के ब्याज दर देख लें, किससे फाइनैंस कराना फायदेमंद - car loan interest rate comparison for all banks like sbi hdfc icici canera yes bank",NOT_RELEVANT,V2Organizations-only match
20240418063000-T1773,20240418063000,newstracklive.com,https://www.newstracklive.com/news/big-news-for-paytm-users-this-big-change-happened-sc85-nu915-ta915-1604670-1.html,"Paytm यूजर्स के लिए बड़ी खबर, हुआ ये बड़ा बदलाव",NOT_RELEVANT,V2Organizations-only match
20240418063000-377,20240418063000,indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-nifty-bank-index-advances-0-41-in-an-upbeat-market/articleshow/109392585.cms,Indices: Stock market update: Nifty Bank index advances 0.41% in an upbeat market,NOT_RELEVANT,V2Organizations-only match
20240418063000-302,20240418063000,indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-stocks-that-hit-52-week-highs-on-nse/articleshow/109392734.cms,52 week high stocks: Stock market update: Stocks that hit 52-week highs on NSE,NOT_RELEVANT,V2Organizations-only match
20240418063000-1049,20240418063000,indiablooms.com,https://www.indiablooms.com/finance-details/20279/stock-market-opens-in-the-green-nifty-near-22-250-sensex-up-290-points.html,"Stock Market opens in the green, Nifty near 22,250, Sensex up 290 points | Indiablooms - First Portal on Digital News Management",NOT_RELEVANT,V2Organizations-only match
20240418063000-482,20240418063000,aninews.in,https://aninews.in/news/business/stock-market-opens-on-positive-note-sensex-nifty-begin-trading-day-with-gains20240418095350/,Stock market opens on positive note: Sensex-Nifty begin trading day with gains,NOT_RELEVANT,V2Organizations-only match
20240418063000-1187,20240418063000,indiatoday.in,https://www.indiatoday.in/business/story/paytm-share-gain-payment-firm-begins-user-migration-to-psp-banks-2528604-2024-04-18,Paytm shares gain after company begins user migration to PSP banks,NOT_RELEVANT,V2Organizations-only match
20240418063000-462,20240418063000,thehindubusinessline.com,https://www.thehindubusinessline.com/portfolio/technical-analysis/bank-nifty-prediction-today-april-18-2024/article68078636.ece,"Bank Nifty prediction today—April 18, 2024: Go long on a break above 47,850",NOT_RELEVANT,V2Organizations-only match
20240418064500-T2893,20240418064500,punjabkesari.com,https://www.punjabkesari.com/business-news/share-market-latest-news-stock-market-opened-with-gains-sensex-nifty-also-showed-improvement/,"Share Market Latest News: बढ़त के साथ खुला शेयर बाजार, Sensex-Nifty में भी दिखें सुधार",NOT_RELEVANT,V2Organizations-only match
20240418064500-81,20240418064500,dailypioneer.com,https://www.dailypioneer.com/2024/business/markets-rebound-in-early-trade-after-three-days-of-decline.html,Markets rebound in early trade after three days of decline,NOT_RELEVANT,V2Organizations-only match
20240418064500-84,20240418064500,sierraleonetimes.com,https://www.sierraleonetimes.com/news/274283382/stock-market-opens-on-positive-note-sensex-nifty-begin-trading-day-with-gains,Stock market opens on positive note: Sensex-Nifty begin trading day with gains,NOT_RELEVANT,V2Organizations-only match
20240418070000-477,20240418070000,indiatimes.com,https://economictimes.indiatimes.com/industry/banking/finance/banking/paytm-is-changing-your-upi-id-heres-all-you-need-to-know/articleshow/109393324.cms,Paytm is changing your UPI ID. Here's all you need to know,NOT_RELEVANT,V2Organizations-only match
20240418070000-1205,20240418070000,webindia123.com,https://news.webindia123.com/news/Articles/Business/20240418/4188846.html,Stock market opens on positive note: Sensex-Nifty begin trading day with gains,NOT_RELEVANT,V2Organizations-only match
20240418070000-4,20240418070000,rttnews.com,https://www.rttnews.com/story.aspx?Id=3439688,"Sensex, Nifty See Modest Gains In Early Trade",NOT_RELEVANT,V2Organizations-only match
20240418070000-680,20240418070000,thehindubusinessline.com,https://www.thehindubusinessline.com/markets/stock-markets/sensex-nifty-open-higher-ramco-systems-just-dial-among-stocks-that-hit-52-week-high/article68078525.ece,"Sensex, Nifty open higher; Ramco Systems, Just Dial among stocks that hit 52-week high",NOT_RELEVANT,V2Organizations-only match
20240418070000-622,20240418070000,moneycontrol.com,https://www.moneycontrol.com/news/business/markets/mid-day-mood-market-snaps-3-day-losing-streak-as-bond-yields-retreat-volatility-eases-3-12665381.html,"Mid-day Mood | Market snaps 3-day losing streak as bond yields retreat, volatility eases 3%",NOT_RELEVANT,V2Organizations-only match
20240418071500-1250,20240418071500,nigeriasun.com,https://www.nigeriasun.com/news/274283382/stock-market-opens-on-positive-note-sensex-nifty-begin-trading-day-with-gains,Stock market opens on positive note: Sensex-Nifty begin trading day with gains,NOT_RELEVANT,V2Organizations-only match
20240418071500-354,20240418071500,businessinsider.com,https://markets.businessinsider.com/news/stocks/sensex-nifty-see-modest-gains-in-early-trade-1033260075,"Sensex, Nifty See Modest Gains In Early Trade",NOT_RELEVANT,V2Organizations-only match
20240418074500-365,20240418074500,business-standard.com,https://www.business-standard.com/finance/personal-finance/paytm-gets-nod-for-user-migration-to-new-upi-ids-what-this-means-for-you-124041800183_1.html,Paytm gets nod for user migration to new UPI IDs: What this means for you,NOT_RELEVANT,V2Organizations-only match
20240418080000-T1579,20240418080000,webdunia.com,https://hindi.webdunia.com/share-market-news/latest-prices-of-mumbai-stock-market-on-18th-april-2024-124041800014_1.html,"घरेलू बाजारों में शुरुआती कारोबार में रही तेजी, Sensex 311 और nifty 123 अंक चढ़ा",NOT_RELEVANT,V2Organizations-only match
20240418080000-220,20240418080000,oklahomacitysun.com,https://www.oklahomacitysun.com/news/274283382/stock-market-opens-on-positive-note-sensex-nifty-begin-trading-day-with-gains,Stock market opens on positive note: Sensex-Nifty begin trading day with gains,NOT_RELEVANT,V2Organizations-only match
20240418080000-108,20240418080000,india.com,https://www.india.com/business/stock-market-opens-on-positive-note-sensex-nifty-begin-trading-day-with-gains-6867967/,Stock Market Opens On Positive Note: Sensex-Nifty Begin Trading Day With Gains,NOT_RELEVANT,V2Organizations-only match
20240418081500-125,20240418081500,tribuneindia.com,https://www.tribuneindia.com/news/business/markets-rebound-in-early-trade-after-three-days-of-decline-612044,Markets rebound in early trade after three days of decline,NOT_RELEVANT,V2Organizations-only match
20240418081500-346,20240418081500,medianama.com,https://www.medianama.com/2024/04/223-paytm-user-migration-psp-banks-npci-approval/,Paytm Begins User Migration to PSP Banks Post-NPCI Approval,NOT_RELEVANT,V2Organizations-only match
20240418090000-976,20240418090000,indiapost.com,https://indiapost.com/stock-market-opens-on-positive-note-sensex-nifty-begin-trading-day-with-gains/,Stock market opens on positive note: Sensex-Nifty begin trading day with gains,NOT_RELEVANT,V2Organizations-only match
20240418090000-T1115,20240418090000,tarunmitra.in,https://www.tarunmitra.in/article/35647/pressure-on-stock-market-in-early-trading-sensex-and-nifty,"शुरुआती कारोबार में शेयर बाजार पर दबाव, सेंसेक्स और निफ्टी ने गंवाई बढ़त",NOT_RELEVANT,V2Organizations-only match
20240418091500-209,20240418091500,businesstoday.in,https://www.businesstoday.in/personal-finance/news/story/paytm-gets-nod-for-user-migration-to-psp-bank-handles-heres-how-it-can-affect-you-425968-2024-04-18,Paytm gets nod for user migration to PSP bank handles: Here's how it can affect you,NOT_RELEVANT,V2Organizations-only match
20240418091500-1295,20240418091500,torontotelegraph.com,https://www.torontotelegraph.com/news/274283382/stock-market-opens-on-positive-note-sensex-nifty-begin-trading-day-with-gains,Stock market opens on positive note: Sensex-Nifty begin trading day with gains,NOT_RELEVANT,V2Organizations-only match
20240418093000-101,20240418093000,thehindubusinessline.com,https://www.thehindubusinessline.com/markets/stock-markets/sensex-trades-at-73400-level-nifty-at-22300-level/article68078830.ece,"Sensex trades at 73,400 level, Nifty at 22,300 level - The Hindu BusinessLine",NOT_RELEVANT,V2Organizations-only match
20240418093000-1171,20240418093000,newzealandstar.com,https://www.newzealandstar.com/news/274283382/stock-market-opens-on-positive-note-sensex-nifty-begin-trading-day-with-gains,Stock market opens on positive note: Sensex-Nifty begin trading day with gains,NOT_RELEVANT,V2Organizations-only match
20240418094500-1225,20240418094500,indiainfoline.com,https://www.indiainfoline.com/news/markets/indian-indices-rally-on-asian-market-boost-auto-sector-leads-gains,Indian Indices Rally on Asian Market Boost; Auto Sector Leads Gains,NOT_RELEVANT,V2Organizations-only match
20240418100000-953,20240418100000,fonearena.com,https://www.fonearena.com/blog/422025/paytm-psp-bank-user-trasfer.html,Paytm begins user transfer to PSP banks with NPCI's approval,NOT_RELEVANT,V2Organizations-only match
20240418103000-496,20240418103000,moneycontrol.com,https://www.moneycontrol.com/news/business/personal-finance/the-new-axis-bank-shoppers-stop-credit-card-key-details-to-know-before-you-apply-12666801.html,The new Axis Bank Shoppers Stop credit card: Key details to know before you apply,DIRECTLY_RELEVANT,Products/operations
20240418104500-505,20240418104500,livemint.com,https://www.livemint.com/market/stock-market-news/stock-market-today-sensex-nifty-fall-for-4th-consecutive-session-11713434120238.html,"Stock market today: Sensex, Nifty fall for 4th consecutive session; investors lose nearly ₹9 lakh crore in 4 days",NOT_RELEVANT,V2Organizations-only match
20240418104500-1362,20240418104500,indiatimes.com,https://economictimes.indiatimes.com/markets/options/fo-stocks-nestle-india-axis-bank-among-5-stocks-with-short-buildup/articleshow/109401129.cms,"nestle india shares: F&O stocks: Nestle India, Axis Bank among 5 stocks with short buildup",DIRECTLY_RELEVANT,Stock/analyst coverage
20240418104500-1415,20240418104500,theusnews.com,https://www.theusnews.com/news/274283382/stock-market-opens-on-positive-note-sensex-nifty-begin-trading-day-with-gains,Stock market opens on positive note: Sensex-Nifty begin trading day with gains,NOT_RELEVANT,V2Organizations-only match
20240418110000-48,20240418110000,telegraphindia.com,https://www.telegraphindia.com/feeds/business/markets-rebound-in-early-trade-after-three-days-of-decline/cid/2014062,Stock market | Markets rebound in early trade after three days of decline,NOT_RELEVANT,V2Organizations-only match
20240418110000-1128,20240418110000,gizbot.com,https://www.gizbot.com/apps/news/paytm-begins-migrating-customers-new-upi-ids-what-does-it-mean-094747.html,Paytm Begins Migrating Customers to New UPI IDs: What Does it Mean for You?,NOT_RELEVANT,V2Organizations-only match
20240418113000-1871,20240418113000,indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-power-stocks-up-as-market-falls/articleshow/109403194.cms,Stock Market Sectors: Stock market update: Power stocks up as market falls,NOT_RELEVANT,V2Organizations-only match
20240418113000-75,20240418113000,telegraphindia.com,https://www.telegraphindia.com/business/markets-rebound-in-early-trade-after-three-days-of-decline/cid/2014062,Stock market | Markets rebound in early trade after three days of decline,NOT_RELEVANT,V2Organizations-only match
20240418113000-1030,20240418113000,indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/news/banking-blues-investor-jitters-drag-sensex-down-for-fourth-day-straight/articleshow/109401300.cms,"sensex news today: Banking blues, investor jitters drag Sensex down for fourth day straight",NOT_RELEVANT,V2Organizations-only match
20240418113000-2103,20240418113000,hindustantimes.com,https://www.hindustantimes.com/business/sensex-nifty-close-in-red-4th-day-in-a-row-investors-log-rs-9-lakh-crore-loss-in-stock-market-plunge-101713437773843.html,"Sensex, Nifty close in red 4th day in a row; investors log ₹9 lakh crore loss in stock market plunge",NOT_RELEVANT,V2Organizations-only match
20240418114500-1681,20240418114500,indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-fertilisers-stocks-down-as-market-falls/articleshow/109403718.cms,Stock Market Sectors: Stock market update: Fertilisers stocks down as market falls,NOT_RELEVANT,V2Organizations-only match
20240418114500-125,20240418114500,indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-mining-stocks-down-as-market-falls/articleshow/109403506.cms,Stock Market Sectors: Stock market update: Mining stocks down as market falls,NOT_RELEVANT,V2Organizations-only match
20240418114500-608,20240418114500,indiatimes.com,https://economictimes.indiatimes.com/markets/options/nifty-bank-holds-47k-traders-can-deploy-sell-on-rise-strategy-analysts/articleshow/109403562.cms,Nifty Bank holds 47K; traders can deploy 'sell on rise' strategy: Analysts,NOT_RELEVANT,V2Organizations-only match
20240418120000-394,20240418120000,rttnews.com,https://www.rttnews.com/story.aspx?Id=3439819,"Sensex, Nifty Extend Losses For Fourth Day",NOT_RELEVANT,V2Organizations-only match
20240418120000-974,20240418120000,theweek.in,https://www.theweek.in/news/biz-tech/2024/04/markets-face-heavy-fluctuations-settle-lower-taking-downtrend-to-fourth-day.html,Markets face heavy fluctuations; settle lower taking downtrend to fourth day,NOT_RELEVANT,V2Organizations-only match
20240418120000-1036,20240418120000,theweek.in,https://www.theweek.in/wire-updates/business/2024/04/18/del31-biz-stocks-close.html,Markets face heavy fluctuations settle lower taking downtrend to 4th day,NOT_RELEVANT,V2Organizations-only match
20240418121500-854,20240418121500,indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/share-market-update-most-active-stocks-of-the-day-in-terms-of-traded-value/articleshow/109403891.cms,active stocks: Share market update: Most active stocks of the day in terms of traded value,NOT_RELEVANT,V2Organizations-only match
20240418121500-825,20240418121500,indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-fmcg-stocks-down-as-market-falls/articleshow/109404529.cms,Stock Market Sectors: Stock market update: FMCG stocks down as market falls,NOT_RELEVANT,V2Organizations-only match
20240418121500-1331,20240418121500,2lt.com.au,https://www.2lt.com.au/stock-market-opens-on-positive-note-sensex-nifty-begin-trading-day-with-gains/,Stock market opens on positive note: Sensex-Nifty begin trading day with gains,NOT_RELEVANT,V2Organizations-only match
20240418121500-1386,20240418121500,indiatimes.com,https://economictimes.indiatimes.com/wealth/save/axis-bank-revises-savings-salary-account-tariff-structure-with-effect-from-april-1-2024/articleshow/109404364.cms,"Axis Bank revises savings, salary account tariff structure with effect from April 1, 2024",DIRECTLY_RELEVANT,Prominent Axis Bank parent mention
20240418123000-2,20240418123000,indiatimes.com,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-nifty-bank-index-falls-0-87/articleshow/109405026.cms,Indices: Stock market update: Nifty Bank index falls 0.87%,NOT_RELEVANT,V2Organizations-only match
20240418123000-466,20240418123000,thehindu.com,https://www.thehindu.com/business/markets/markets-face-heavy-fluctuations-settle-lower-taking-downtrend-to-4th-day/article68079573.ece,Markets face heavy fluctuations; settle lower taking downtrend to 4th day,NOT_RELEVANT,V2Organizations-only match
20240418131500-857,20240418131500,marketscreener.com,https://www.marketscreener.com/quote/stock/BSE-LIMITED-33930062/news/BSE-Listing-of-new-Commercial-Paper-of-Axis-Securities-Limited-46468869/,BSE : Listing of new Commercial Paper of Axis Securities Limited,NOT_RELEVANT,Standalone Axis Securities/Direct
20240418131500-899,20240418131500,rttnews.com,https://www.rttnews.com/3439819/sensex-nifty-extend-losses-for-fourth-day.aspx,"Sensex, Nifty Extend Losses For Fourth Day",NOT_RELEVANT,V2Organizations-only match
20240418133000-T2146,20240418133000,moneycontrol.com,https://hindi.moneycontrol.com/news/your-money/axis-bank-and-shoppers-stop-have-launched-a-co-branded-card-know-its-benefits-1895571.html,"Axis Bank ने शॉपर्स स्टॉक के साथ मिलकर लॉन्च किया नया क्रेडिट कार्ड, जानिए इस कार्ड पर यूजर्स को मिलेंगे क्या-क्या फायदे",DIRECTLY_RELEVANT,Prominent Axis Bank parent mention
20240418141500-975,20240418141500,thestatesman.com,https://www.thestatesman.com/business/sensex-nifty-end-lower-for-fourth-straight-session-1503291601.html,"Sensex, Nifty end lower for fourth straight session",NOT_RELEVANT,V2Organizations-only match
20240418141500-80,20240418141500,thehindubusinessline.com,https://www.thehindubusinessline.com/markets/markets-face-heavy-fluctuations-settle-lower-taking-downtrend-to-fourth-day/article68079324.ece,Markets face heavy fluctuations; settle lower taking downtrend to fourth day,NOT_RELEVANT,V2Organizations-only match
20240418141500-1466,20240418141500,indiainfoline.com,https://www.indiainfoline.com/news/markets/sensex-nifty-suffer-fourth-consecutive-loss-nifty-slips-below-22000,"Sensex, Nifty Suffer Fourth Consecutive Loss; Nifty Slips Below 22,000",NOT_RELEVANT,V2Organizations-only match
20240418144500-1955,20240418144500,telegraphindia.com,https://www.telegraphindia.com/feeds/business/sensex-and-nifty-face-heavy-fluctuations-settle-lower-taking-downtrend-to-fourth-day/cid/2014155,Stock market | Sensex and Nifty face heavy fluctuations; settle lower taking downtrend to fourth day,NOT_RELEVANT,V2Organizations-only match
20240418144500-1872,20240418144500,investegate.co.uk,https://www.investegate.co.uk:443/announcement/rns/axis-bank-limited--axb/board-meeting-intimation/8145497,Board Meeting Intimation | Company Announcement,NOT_RELEVANT,V2Organizations-only match
